Concept1,Concept2,PathLength,LikertScore,r1_t1_AtoB,r1_t1_BtoA,r1_t10_AtoB,r1_t10_BtoA,r1_t100_AtoB,r1_t100_BtoA,r5_t1_AtoB,r5_t1_BtoA,r5_t10_AtoB,r5_t10_BtoA,r5_t100_AtoB,r5_t100_BtoA,r9_t1_AtoB,r9_t1_BtoA,r9_t10_AtoB,r9_t10_BtoA,r9_t100_AtoB,r9_t100_BtoA
fruit,equipment,2,1,0.634225511759589,0.46351614241030104,1.5330937421484858,1.5397318914503326,1.5426227472263978,1.55013676769679,0.14843955139250373,0.12808201748500256,1.1010854153581577,1.1259593696747554,1.2771847961263663,1.312685920863441,0.0046025460598203985,0.004647398992507125,0.17046214033934254,0.17466094002244212,1.0728628060418501,1.1220122032465898
advancement,four-wheel,3,1,0.012360746843756407,0.0,0.14864298471909182,0.8134718763008597,0.1492203913905082,0.8164591247511401,0.0011355319434047657,0.0,0.2034878341668584,0.5262037679739255,0.25538542953985444,0.657017675623395,1.807699739639977e-06,0.0,0.011751411597735012,0.01923844092205862,0.3002864748351279,0.5355867497141281
health,player,3,2,0.17907194033303636,0.05449987557531754,0.4975080833621865,1.0987283882428442,0.49745754477930026,0.0,0.037702609463289044,0.008833103567416564,0.6273535900106445,0.7681410674818224,0.6567310946609701,0.8390991187891665,0.0003553288605737114,6.699307319297394e-05,0.07527537533671441,0.057352713937302166,0.7391049375551837,0.6752961426590821
job,tempo,2,1,0.10567715379008748,0.0,0.16043282109778134,0.7716456627260614,0.0,0.7667682836777268,0.07295083211856171,0.0,0.3376406606473396,0.9128044793054142,0.29186002308705894,0.766494079059744,0.0044091557337220585,0.0,0.1408727717146637,0.269342597296719,0.38988925735614743,0.8111257135751135
subjects,balance,3,2,0.07788461538461539,0.0,0.3584973529663722,0.43755229493287195,0.3581157721618588,0.4377400361713775,0.013354700854700856,0.0,0.4093083109861036,0.3840305884483617,0.43780343801578286,0.4378097342512609,0.00010683760683760676,0.0,0.03986915284459354,0.032982959554461594,0.4692452081206481,0.4235738578529443
dessert,panic,2,1,0.021770769504807323,0.0,0.7952084440545446,0.13818263360531458,0.0,0.0,0.0018374825553012857,0.0,0.6053872865389684,0.22554952623660107,0.6566859036426705,0.21883143723797935,2.6034373168720587e-06,0.0,0.17796551140818842,0.09025674299419618,0.5557543732024299,0.26281433202455096
traffic,rhythm,2,2,0.1777719357767995,0.0,0.06960290135253189,0.3471886202242822,0.06964114641299168,0.33801311216998137,0.2509370199640448,0.0,0.3358977849835807,0.6071115778993258,0.2553966344772968,0.3645763444518404,0.016463231866356426,0.0,0.4074955600711011,0.39754535106704353,0.3938639618792358,0.4173257885285713
panic,commuting,2,1,1.2360699962037967,1.2987959451843942,0.3611674549713413,0.822530932225269,0.3581863893377334,0.8157129353095661,0.4428489334739335,0.3980671886187446,0.5658332746590528,0.8405630531382472,0.43781137862895075,0.6566859299379856,0.020289509431309426,0.015875000099569686,0.46997262826504776,0.5231356653811011,0.5215338608319067,0.6083293375492799
productivity tool,hardware,2,3,1.9936145717698568,1.0789426573426573,0.5541871975109705,0.6182817683449897,0.0,0.6058761430143629,0.778103480925443,0.28601398601398603,1.0072808982350319,0.9568632248720891,0.5475567750527742,0.4738966690645005,0.03788926702012649,0.009560839160839156,0.9692472414530473,0.6747344810929444,0.6755419480630092,0.4933531272365883
potassium,tool,3,1,0.043831124999999874,0.0,0.38244727901583103,0.1291388628650902,0.0,0.0,0.031640625,0.0,0.3966888380190491,0.1591334673050906,0.547190872369392,0.18239114547131285,0.0004501249999999998,0.0,0.04798620687696659,0.01260894135596232,0.5876007447737712,0.1971885228300326
domesticated,predator,2,1,0.28336140041119035,0.0,0.4307094932576653,0.7246762100159053,0.4276853105465529,0.716248009522688,0.05879898238673582,0.0,0.5331142764833839,0.8081900010905526,0.4012872257121576,0.5837380877327072,0.0005647470410336167,0.0,0.18463374301904645,0.21403820726051306,0.43833145994402173,0.5777347224862476
gadget,flight,3,2,0.0005990034965034962,0.0,0.0292763819897075,0.6178225640935153,0.0,0.6268712630038583,0.0002664195372528706,0.0,0.08315278713733108,0.41696650710390804,0.10945728110570767,0.5473181728922074,7.128982128982122e-07,0.0,0.009893044171362534,0.030788346190851478,0.1420931478098389,0.45823718485851755
domesticated,menace,4,1,0.005197504913624515,0.0,0.03990069446206945,0.7071365445302996,0.0,0.7162480095226879,0.002089033428428953,0.0,0.125271639968838,0.39569022681600163,0.14592946374256474,0.5837380825096128,5.303000495398277e-06,0.0,0.004586731456299932,0.005505250792781563,0.19952732783676166,0.48352666268325384
dessert,nervousness,3,1,0.0007313858288076348,0.0,0.1445588984811294,0.13729332966782448,0.0,0.0,3.430387381592687e-05,0.0,0.21952745000001755,0.19579098659053587,0.25534903906495615,0.2188314371807638,8.434935109897284e-09,0.0,0.02357698301693459,0.016336348697050817,0.30758870750500134,0.25794800089073394
job,nervousness,3,2,0.1480143899575078,0.0,0.1500542495404512,0.773289711007543,0.0,0.7667682836777263,0.025267513801482188,0.0,0.2720306812145872,0.8463390482532156,0.2553490474264705,0.7664940803955697,0.00019936391804420948,0.0,0.0503799761920408,0.11084143302549802,0.3248748740291802,0.7872094325154664
motorcycle,lifestyle,2,4,0.012757991505619699,0.0,0.6330392101059418,0.342481821890081,0.0,0.3382961255331086,0.001000928491370469,0.0,0.6056716651262825,0.39798070872713054,0.5472716185108024,0.36486265449784616,1.271830450449178e-06,0.0,0.15432496974846038,0.1199916043837683,0.5372123613859552,0.4073750480566296
red,propulsion,4,1,0.0,0.0,0.029514158610336183,0.1186652772346504,0.0,0.11935258982826827,0.0,0.0,0.07346665312334125,0.08804356771280633,0.10945416989830455,0.14591646648503664,0.0,0.0,0.0010248240999319324,0.00069551276312374,0.1418475241764805,0.14682745717161
canine,harmony,2,1,1.1305955479608252,0.5785714285714286,0.9024813470981196,0.4161530899995273,0.9049568043538125,0.4178974509179168,0.32062208705413975,0.17857142857142858,0.6384576164766844,0.3326121387233137,0.6930627313940344,0.3648709767004929,0.012051679729766961,0.007142857142857139,0.2809741281229186,0.1661345732855569,0.5478611521204018,0.32070029791990623
fur,dessert,3,1,0.02122251539495334,0.0,0.1381082382494198,0.3056164288108875,0.1391996098820491,0.3083654652469565,0.008036034501982786,0.0,0.16926972041985225,0.17485454984607224,0.21883144101270127,0.2553778205646182,8.738971109058248e-05,0.0,0.011252987334180443,0.005986318592378687,0.2452781082975881,0.20717750191110287
health,taste,2,3,0.15646951310561766,0.0,0.2688657427175325,1.150844719222024,0.26849013447137443,1.1041606107381876,0.1276272783359091,0.0,0.4640441791549202,1.084966571049255,0.4012197418087333,0.8390991656895056,0.00681065672331678,0.0,0.2006184766029014,0.25185280532333176,0.5313046114242308,0.7693136251022159
pedals,hazard,3,1,0.02806568586569562,0.029755102040816328,0.3373590144225727,0.5322814761622023,0.3381520084596515,0.0,0.002235688393692608,0.002834467120181406,0.35790147989270776,0.4948803343970951,0.364804165424945,0.47432126426178745,2.9317181344181596e-06,4.535147392290247e-06,0.038623808939535695,0.04326750662603317,0.38896971400372926,0.45590890479092555
instruments,programmable,3,3,0.0,0.0,0.03978075247818402,0.27784460357410046,0.0,0.2782923626339193,0.0,0.0,0.12001852776414026,0.35412613979814445,0.14594349277152027,0.43767158659156746,0.0,0.0,0.01383532325383186,0.0286591849384659,0.2005601589481011,0.5122202805417206
companion,truck,3,1,0.1270841441446562,0.0,0.5136989453397947,0.5937299131301156,0.5270456674558912,0.0,0.020388345648734423,0.0,0.3171223495594289,0.3202391766528361,0.47419168870419737,0.474328278050522,0.00016721697656699272,0.0,0.0199488519339737,0.01209411821483763,0.38164968344886346,0.3429530720212858
building,hardware,3,3,0.0,0.1766834969506733,0.5535884811506531,0.43897342332741013,0.5478892852766827,0.4378773924696353,0.0,0.026690679220056805,0.5705907686123805,0.4384242608904667,0.5475567748784367,0.4378673851901689,0.0,0.00018781930572870642,0.046781910224630165,0.04154562896890641,0.5689990579006083,0.4537578492199125
classrooms,responsibilities,3,2,0.0,0.0,0.06996759363294625,0.24009683670704307,0.06963810062575448,0.2394430026862418,0.0,0.0,0.26821628267919534,0.30439256651800317,0.2553904005036223,0.2921463447635443,0.0,0.0,0.03444060180186787,0.033587475050701816,0.3734011424189076,0.3316728838227846
health,winner,2,1,0.07956690262592625,0.0,0.039875325650469085,1.1071304897885372,0.03979443454735804,0.0,0.10961619905894207,0.0,0.17125923877206684,1.0575130118853966,0.14593989746288918,0.8390991211407375,0.007023648178862808,0.0,0.1714817843314499,0.4991818107093354,0.21688056670199238,0.7190411717436829
tree,students,2,1,0.021426714406287163,0.0,0.4540556120762719,0.5399190822095661,0.4577480646956846,0.5468299499918868,0.00409297749472181,0.0,0.442938451061465,0.4692507933872118,0.510827532145539,0.5471180208067997,4.090817200577324e-05,0.0,0.1265504451866329,0.12360039733176645,0.5220628747778394,0.5272095256116599
training,practice,3,7,0.24054473691881667,0.10279650271603395,0.6654908403156433,1.3103212887785782,0.0,1.3037120043522212,0.04964559174120001,0.016901230280136535,0.6827791979629887,0.9841257499713219,0.6929989665040308,0.9852760939448552,0.0004506049461213945,0.00012958421786546774,0.0832900644026316,0.08193341735683858,0.7147647774837991,0.8096244796704811
game,hauling,4,1,0.0006237588284808589,0.0,0.019452426303259412,1.5902030365892348,0.0,0.0,0.00024552881587266555,0.0,0.048864247230222944,0.8070964620110851,0.07292624945056493,1.276830753278355,5.824388011016023e-07,0.0,0.0013627514344736692,0.011403722662307453,0.09031195227224888,0.9372384210610175
cycle,shock,3,1,0.013551535620730398,0.3375000000000001,0.23906499383687796,0.3712476755967165,0.0,0.367038379631676,0.0010233225883402714,0.05787037037037038,0.30712359850391535,0.5119455557195499,0.29185448664087027,0.4738096235182444,1.2194558269199724e-06,0.00046296296296296266,0.03756852425813935,0.06460342759627537,0.32777067500050877,0.5460095058277981
job,exercise,2,2,0.0788961038961039,0.020614402579271544,1.0503232542267698,0.7672836702683459,0.0,0.7667682836777266,0.013528138528138528,0.0017578362475576261,0.9234722848514231,0.7943253307591929,0.9486445077417165,0.7664940756115295,0.00010822510822510816,2.6073496642883433e-06,0.29388612586559154,0.254401124579436,0.8896552420074848,0.7709533705770315
data,lessons,3,3,0.015577648723378896,0.0,0.3487272152798983,0.22925920368435201,0.0,0.22865333747571615,0.0013530015793865224,0.0,0.35599898911067823,0.20962020080209068,0.4016172816435066,0.2551547055994121,1.9697140548845077e-06,0.0,0.02162113208849447,0.012811181447183196,0.4241539199888119,0.2652996834726586
hunting,teachers,3,1,0.033204443468537265,0.0025814550282399398,0.6452152110902957,0.812393944147387,0.0,0.8157724361989929,0.0029993717162723425,0.00012153189512209549,0.49346102726394625,0.5356990211984992,0.6202726180797906,0.6567201783944601,4.554405832028491e-06,3.431467440930694e-08,0.025673356563771243,0.02313060088686104,0.573236674888494,0.5355962760755779
bike,nervousness,3,1,0.04482255253857716,0.0,0.14826243337117684,0.69811442784555,0.1491965652719261,0.0,0.010214366114191365,0.0,0.20400591735805595,0.4118838674394243,0.2553490464641013,0.5472725230170177,0.00010170492725063435,0.0,0.02004219910335492,0.02293319950336016,0.29388326799630193,0.42097025114982123
rules,seat,2,1,0.0015485052487757068,0.0,0.15966042673175468,0.47246463574358005,0.15921741819496382,0.47743906378826484,0.0004293184181166402,0.0,0.27287223108274533,0.5049659420850278,0.29191963196723664,0.5837160428718058,9.792019977702907e-07,0.0,0.09460177865692054,0.15686652485631064,0.36334774390950964,0.6335614957173966
animal,tool,2,1,0.2259636367249581,0.0,0.3875970468400617,2.2975980519222183,0.38791433555079596,2.298011169463622,0.08854164698710826,0.0,0.5325062092029774,1.6720581514650101,0.5471908841395978,1.7147456763070157,0.003220110030760437,0.0,0.1252552473219164,0.2235631216597,0.6387796330721445,1.376552917931515
rules,network,2,3,0.05105864316307098,0.0,0.1891596281952876,0.47908703737399216,0.18903339799154412,0.47743906378826434,0.0633796251758442,0.0,0.46199018555876575,0.7020170151031391,0.4013270428665714,0.5837160453685128,0.004233469641819294,0.0,0.32921319008872535,0.3859794877922537,0.5467118348221732,0.674431585574384
game,predator,2,2,0.3109040321545108,0.9010783166942425,0.42972809445690874,1.6264294148075609,0.42768531054655246,0.0,0.08202023018893291,0.23050650689205227,0.4874975982993412,1.5160978893643793,0.4012872251891977,1.2768307648954789,0.0027588160646447447,0.007534851624788358,0.1570464293550572,0.42247465260639794,0.4165568263292958,1.1613166744411505
feeling,hazard,3,1,0.28470751417870543,0.16272321428571432,0.3468922617143332,0.7493559930249717,0.0,0.0,0.04825500567617781,0.027901785714285716,0.47876857672019757,0.8300149952111987,0.3648041689957298,0.6202093370119551,0.0003908634189555922,0.00022321428571428557,0.07447271546274299,0.10241283407865567,0.43329431951141334,0.6380315903080961
canine,skills,2,1,0.6463523528292379,0.0,0.8654165110604108,0.4184305436071549,0.8653731031824596,0.41789745091791647,0.30437016890160173,0.0,0.8339720004770487,0.39698203140985644,0.8390849843951989,0.3648709775313877,0.017160279816634212,0.0,0.4379743680125913,0.17117683409538148,0.8251133586121859,0.33556469940599526
teachers,depression,3,2,0.03895993105778768,0.0,0.31657257155734586,0.6449270944636971,0.0,0.6468209281690218,0.003538212220605688,0.0,0.2679863901337909,0.5640203205431243,0.2918483829923618,0.6202726179519866,5.410081836811586e-06,0.0,0.018968754921459673,0.03938512421433214,0.26979611751125043,0.5905907723356898
curriculum,comfortable,3,1,0.0,0.0,0.15039922217200766,0.3215137179233913,0.0,0.0,0.0,0.0,0.28871794863598443,0.3501001778308169,0.25541009283581667,0.29192494312127437,0.0,0.0,0.06015640068477414,0.05706483210236528,0.3372734299536907,0.29474162009510846
balance,worry,2,1,0.0,0.0,0.050569412685608606,0.36200949601131027,0.0,0.3581157721618589,0.0,0.0,0.3320241748559266,0.7442571327828301,0.1824099360032807,0.4378034448004373,0.0,0.0,0.4896926216246245,0.8855236521648967,0.30398441017320743,0.5664188038522691
tamed,menace,4,1,0.0016421616148227878,0.0,0.03938835273082464,0.40794586885163725,0.0,0.0,0.0005307041803699075,0.0,0.0959696385703889,0.19662998657076988,0.1459294602543078,0.40128125289205036,9.228453393379427e-07,0.0,0.0013218109499426715,0.001073890367497577,0.18074820358482419,0.3321810164177402
modern,nervousness,3,1,8.778089505930856e-05,0.0,0.1478443606516956,0.36336876639353044,0.0,0.36836492059760967,1.7041783468563475e-05,0.0,0.1950980574401622,0.3549005982647729,0.2553490460691351,0.4744049344398085,9.232615060917607e-09,0.0,0.013128576365361824,0.02137884694879648,0.2948426697611904,0.4978434608993186
citrus,sweet,2,5,0.9280304999999992,0.0,0.3842056606652986,0.2867485299872202,0.0,0.0,0.8700810185185187,0.0,1.3695605511695421,1.0869234964526582,0.3282591819436793,0.1823725050823279,0.060058648148148146,0.0,1.4450337440814252,0.7223675799862758,0.8368123808799788,0.4411673018754279
sport,practice,2,6,0.01571132474765905,0.07009615384615385,0.666361971425147,0.626348778573167,0.6664771566175163,0.6265914286655001,0.005771978146506059,0.01201923076923077,0.625496886313672,0.7760629025105473,0.6929989664095304,0.8390851839889155,7.176153483427678e-05,9.615384615384609e-05,0.08898614635653555,0.12023125858362317,0.6965197679517313,0.9464753687606197
hunting,football,2,1,0.06930221172378054,0.0,0.19014319034203445,0.820018551123514,0.18901981210036467,0.0,0.07868062979684343,0.0,0.4391030263627005,0.7293254868050657,0.40132496895787806,0.6567201834980206,0.005103400314179202,0.0,0.15912638114284985,0.15767119812197447,0.5497073610524613,0.5922876346096401
commute,hardware,3,1,0.1399124215213048,0.0,0.5458546783296739,0.7324383795837516,0.0,0.7360548652421403,0.021723531035074652,0.0,0.48641491177245416,0.5858579736658909,0.5475567734770238,0.6566538966681359,0.00015997162053350337,0.0,0.0475863616451728,0.04981550916835214,0.5326991919265149,0.5943053376774887
pet,qualifications,4,1,0.04188248530768988,0.0,0.46767374268584994,0.60836545217872,0.4692241555578242,0.616731060293241,0.004497784119052611,0.0,0.39383794370814496,0.31323518389700705,0.5488902874500503,0.510754943891808,7.897478566331326e-06,0.0,0.007137880158838657,0.0031004741794462528,0.539274563804703,0.40573376618153056
loyal,depression,3,1,0.5528906793016889,0.0,0.32457760619979964,0.22548379537707944,0.31830731381181887,0.21888213600846404,0.0862370742494761,0.0,0.4166661646421049,0.31823864992453804,0.2918483844826419,0.2189145558025957,0.0006363322873838873,0.0,0.06391684542806703,0.04109897732739387,0.3207460697422377,0.2545229934480257
nutrition,activities,3,3,0.007504693301271376,0.0,0.08946075429816469,0.3396669361557773,0.0,0.33811310923386817,0.004178496008105847,0.0,0.27418355550234064,0.2776131611701432,0.3282946424550486,0.3647887232777193,3.997534758987839e-05,0.0,0.015164331446968427,0.008985579324422484,0.45077631450209177,0.36640795844365126
instruments,vocals,1,6,0.8999999999999986,18.0,0.05098174666463706,0.2870240672307505,0.0,0.27829236263391915,2.5,10.0,0.47871343440801317,1.3446734337046635,0.18218809848706885,0.43767158637312326,0.8999999999999998,1.9999999999999996,3.8189468911858624,8.424765121921633,0.3432219367805614,0.7059369335098384
excitement,vocals,3,2,0.001275616754282366,0.0,0.0492531867454038,0.7198102467493067,0.0,0.7263395036993296,0.0005779810293749335,0.0,0.13883590255128656,0.43403610663984593,0.18218809776954825,0.6202848527708683,1.5917316321730572e-06,0.0,0.010431707599486783,0.01648563071184304,0.23985311718536256,0.5158666300421182
